accession,norm int m/z_126.127725,norm int m/z_127.12476,norm int m/z_128.134433,norm int m/z_129.131468,norm int m/z_130.141141,norm int m/z_131.138176,norm int m/z_126.127725_2,norm int m/z_127.12476_2,norm int m/z_128.134433_2,norm int m/z_129.131468_2,norm int m/z_130.141141_2,norm int m/z_131.138176_2
P36871,18.92795193548552,18.867037791738724,18.725524596544396,19.133512087431395,18.976790253957333,18.726096494674042,19.047078955031584,19.05990684761531,18.800902679774243,19.23467244345649,19.090024523438583,18.899154059176247
Q9HCC0,18.502517640666138,18.622177862392203,18.651341218892625,18.345780971816364,18.47917680489295,18.473263320619523,18.61803915537224,18.813027712314607,18.763327148021354,18.449771724363227,18.610091246207666,18.60293767564548
Q9Y512,19.413214501371282,19.790830347749335,19.449484601404233,19.552640581913536,19.612416972665603,19.565186515806353,19.348336985224662,19.439436059026985,19.39677617799401,19.47004594479795,19.52748960576199,19.387269753475067
Q13011,19.73557585554357,19.786735233440638,19.668459141397662,20.121775232890347,19.85253342592286,19.84892765153716,20.177343981982723,20.22987590369751,20.115412275309325,20.439660570640907,20.303385003187035,20.217534853046804
P55083,18.60857970370074,19.235397820458456,20.103526338009775,18.741431599331253,20.160623303889587,20.160683308936765,18.779042259792487,19.28034072525999,19.983996288796035,18.852330865481857,20.051293258902316,20.026361108041854
Q6P587,17.448320654446274,17.43291431909022,17.225100748743774,17.69533929827943,17.891607686059054,17.578134350413087,18.112578224705356,18.12484955527505,18.070926730899323,18.33558989614406,18.468116875620463,18.289603549614483
P62834,16.543386829913715,16.364758789342297,16.44132318183388,16.472064092747633,16.768462196733918,16.609323046609475,16.02548565680839,16.1559151366852,16.05109208264295,16.016351280647974,16.22585700062847,16.14829782309512
P61224,16.543386829913715,16.364758789342297,16.44132318183388,16.472064092747633,16.768462196733918,16.609323046609475,16.02548565680839,16.1559151366852,16.05109208264295,16.016351280647974,16.22585700062847,16.14829782309512
Q9BX68,19.89354150970569,19.789412651170775,19.986765612107536,20.082410908451667,20.192534832851052,20.131820545198767,,,,,,
P07339,19.9319482366969,19.98281954222712,19.50317975883909,19.507057111060313,19.710314754387614,19.691750333577797,19.20033230773497,19.107347994757315,18.74905021066989,18.747061204788885,18.983705496915046,19.003378595581456
P30050,19.89051589414841,19.912513682926818,19.955476092395784,19.819363637801217,19.923203423030085,19.726517536458672,20.019139354071033,20.007695269999015,20.040335211271277,20.044791646781103,20.04976747000772,19.923698158001773
P63241,20.135816044092014,20.01904600717991,19.9052040885286,20.141077770069906,20.194426234189855,20.145707055340992,,,,,,
Q9GZV4,20.135816044092014,20.01904600717991,19.9052040885286,20.141077770069906,20.194426234189855,20.145707055340992,,,,,,
P24043,19.1854375031164,19.112438641343466,19.194002929702034,19.244222823893274,19.32717597940961,19.169353973312347,19.007221101778626,18.91716503037554,18.980372624146014,19.044830299812517,19.0803358515752,18.961953412435538
P42704,18.973803711599448,19.112061006263474,19.069159753807693,19.093884605664087,19.145266273730858,19.15498083808951,19.206103504074868,19.285760739264127,19.266369465101143,19.266761496229893,19.289572932181017,19.262141172517353
P08237,20.191463780480774,19.998532585928082,20.13674526251734,19.39774466803009,19.745974170516646,19.789994172355524,19.63489659069,19.672182790165216,19.637050178156024,18.939529859563635,19.172085942551096,19.237395776455667
P11766,19.421652414192838,19.336984563376262,19.073491113283158,19.503869401029515,19.633815185287492,19.452081839921206,19.157249297285183,19.01530225575294,18.787725864584196,19.173835361528667,19.26469390911854,19.054603178666934
Q9Y6C9,19.38444387131398,19.542344685086746,19.62037198388664,19.300663128929127,19.626735712922205,19.3937193336429,,,,,,
Q13162,19.408244044200266,19.18772659866628,19.207903239058243,19.34902993023066,19.658812922030926,19.509585594878967,,,,,,
P54727,18.751157725298377,18.903327304447213,18.790298632131858,18.83598922000435,18.796010543414823,18.781311138302236,18.901334404344553,19.013990493793383,18.92585863936219,19.049635872360046,19.01612544396877,18.989960796623237
Q9H7Z7,18.71298972461072,18.741181231591995,18.905128417496567,18.77307930786964,18.740133858071523,18.752287208114595,18.739101550181136,18.856317616700697,18.94082543593789,18.799574911110952,18.87529039832618,18.835385067627158
P28289,19.243304171303443,19.211783753148747,19.247184646822753,19.20218441165484,19.154037253626747,19.09882544063659,19.216125627437457,19.22724751900431,19.195976488152645,19.148530900689522,19.096308515749897,19.062932182754594
P06748,19.272668964344554,19.510239532006388,19.140016408295285,19.19594549939293,19.49219979615182,19.36705507358493,19.281964428158965,19.413092371886535,19.082479648810647,19.124433857857415,19.415469867660395,19.32404822434333
P26373,17.041573600296076,17.097521195704918,17.270921897554384,17.21378459542007,17.126758205941986,17.03194162470133,17.171992814092846,17.149543710247062,17.427799782845256,17.343944728463722,17.2643601267351,17.14022066580938
P37802,18.72874096134413,18.576464675830007,18.67491749617538,18.62992930938266,18.712726245230673,18.718926372858746,20.02290417218153,19.582509549149233,19.883956561921995,19.236585341877767,19.242505423407607,18.444618606599064
P30536,18.814618450225016,19.018822289502506,18.937955647942022,18.65835619974536,18.988684686772167,18.765412370458485,18.82902431800888,19.383496530711387,18.960556325228545,18.606454012142684,19.067912224758988,18.973375059960937
P10644,19.057066269040494,19.03833190716783,19.128718624212212,19.273049518319752,19.21575134213929,19.206462509868413,19.16551551380861,19.065824212220114,19.23778880518826,19.332666855234347,19.27704034215546,19.300689490667185
Q13825,19.401755032368012,19.49138926482513,19.29252104209277,19.39772371843507,19.382777570698213,19.38552593558025,18.89718271581522,19.198868243461945,18.983812414963523,19.177359117834627,19.04065405762892,19.037653306548247
Q02878,19.278030816638424,19.611661086028878,19.561351348118105,19.274191579513268,19.4263635573515,19.329193031118564,19.082223772543646,19.364327588372873,19.393616698800432,19.362847594471887,19.32020558946192,19.251474898105005
P47914,17.454066302180504,17.358415116068777,17.414495308093404,17.49031816426571,17.43379324390109,17.55017184703178,,,,,,
Q96Q06,19.26230880057101,19.025601904311294,18.99746825903297,19.239725544438937,19.203996731452833,19.026430234475875,19.017160465166857,18.80578716116873,18.806064180124178,18.92386748958564,18.91846182475583,18.792891152104865
Q9NUB1,19.07985063004915,19.119211116927453,18.910274310223805,19.05744820963013,19.17919961644346,18.981891469469556,19.57799300809213,19.607861454745617,19.41506662596657,19.58602304656343,19.702287691546875,19.503968482105662
P31040,20.101864135497603,20.126244937828805,20.319048351942683,20.167609128567896,20.304261515879467,20.226002288707996,20.182959117182534,20.25103467731475,20.401580924315358,20.234606831751236,20.39243366133345,20.303134368006926
P30153,19.20710013784087,19.36091016642396,19.176714243355075,19.29236857229741,19.602685981166047,19.364545310209902,19.59143859647582,19.742245759468705,19.698146770541808,19.78380306201446,19.98412338400626,19.856815205853312
Q6P5Q4,18.27598201028216,18.483602579581365,18.22885236237977,18.613179137593196,18.617179848949828,18.44543926721175,18.67504503626954,18.87399473304365,18.70089008363062,19.101985926649817,19.11666124208415,18.953671662147183
Q15366,17.834716696095978,17.795968608311,17.841661392242678,17.81180239079201,17.832164381129388,17.869682996880528,19.172227272369437,19.15037371261007,19.30907661566535,19.202208330348064,19.39815219514124,19.36350667868821
P22352,19.40967838155943,19.49401616225052,19.88044746388495,19.440560498239424,19.803232461023644,19.546442812421322,19.084243505005205,19.287764969333587,19.6471128928121,19.14251178600436,19.632070432990055,19.26771635462308
Q99766,19.27287349981538,19.332653963365715,19.335201691766887,19.347131474587904,19.450989699119567,19.342336231753603,,,,,,
P46782,18.268831308912205,18.350157935998528,18.388388719723828,18.322064573863425,18.522079571675317,18.407638424778256,,,,,,
P56181,17.307040674768448,17.31235563583392,17.369656980257847,17.129881667519115,17.363245010716806,17.42665787747329,18.010323212732285,18.05036681854837,18.138636788167467,17.87848504054353,18.055894057177085,18.05505996331577
P55809,19.99287380820936,20.137216728246564,19.693879111047593,19.99265095924325,20.40318352445897,19.929216257165493,19.58103897449054,19.780479358094052,18.997122380113602,19.692182250162638,20.199106764392024,19.59349846738998
Q8WW59,18.479607912357704,18.535104477861807,18.48789368022184,18.46386888956131,18.441696015233227,18.367369231165753,17.520979247874305,17.632977452929605,17.6208176260925,17.575919576339523,17.514829610566586,17.54646118249062
P35221,18.53962457589045,18.73016660274432,18.346932441436483,18.919199641371293,18.89392237194355,18.880444474416525,18.76057760683291,18.86246346896213,18.50521842258225,19.030036153239013,19.046767226489994,19.030539550021096
P27797,19.06632994197296,18.991791971809107,18.860861467282398,19.033651523436586,19.531572979582926,19.20033542118193,18.909659706019504,18.86213736755736,18.666281813487032,18.866196783454104,19.40606103687908,19.00830277470557
P25786,18.31528668395995,18.284751819103292,18.239514623173925,18.498633038453416,18.502015956077482,18.357180407124638,18.29840159953066,18.29838593644992,18.197742227925897,18.516927275873453,18.540203732063173,18.44350410570484
O95292,18.582028016718844,18.6351229198696,18.38311923478951,18.54293236411996,18.635321347308757,18.57756775480263,18.52829003394502,18.515994672504196,18.368672704253424,18.396486045597804,18.459798201547894,18.392370254881726
Q01449,18.121900235309838,18.125219215858206,18.370199962008172,17.78525129932767,18.464350308329337,17.834122259409106,,,,,,
P21810,18.64409617284135,18.855815735396,18.729487018036945,19.153487709064784,19.82745590659179,19.53614989045062,19.297976868450867,19.509388157379348,19.33140465381185,19.741142709621528,20.390505914672552,20.117607771119353
A0A0B4J2D5,20.293669215556978,20.32426076933127,20.597739785391596,20.144860475392765,20.419713345310136,20.312425993163174,20.00302441024089,20.112562317363643,20.288569570354678,19.861682906545163,20.100384513598282,20.06612336069562
Q07020,18.54940302571802,18.65752780383336,18.679481817653052,18.723590956859315,18.816763371028404,18.72380590782239,18.3596780636927,18.538082811962568,18.52335137410433,18.55386050824258,18.57387395897537,18.57799300809213
Q0ZGT2,18.31676959636297,18.460951329686456,18.21147749829419,18.569543729742296,18.68293781593743,18.591975162999567,18.867327642468,18.95237827583333,18.74370343208404,19.114832924991102,19.148320690596638,19.060707039121755
P48643,18.761056643122476,18.548702157934596,18.70939629126308,18.636372663560955,18.721261100879474,18.626671554964652,19.405469749287647,19.30138622655636,19.442983980392064,19.341061067617808,19.456674261016115,19.386178785232456
P61978,18.697461738445693,18.674849481672446,18.68324959961255,18.599815524383565,18.697471240867703,18.653503584308478,18.923944881745502,18.8430813034423,18.893950862960622,18.830288653981725,18.899735722263337,18.9413840935107
P51553,19.37870126796422,19.4614918373998,19.583281870836842,19.31004246006033,19.407304697641475,19.380712168766845,19.53457598778286,19.603969470137358,19.627899862354163,19.40817992914013,19.39051641055727,19.503980493234693
Q9UL25,18.14590563422512,18.32991162766157,18.15552647911455,18.199108346409258,18.131861983351836,18.08474440291024,18.599729458020242,18.75505544937043,18.55063407043019,18.493683481148622,18.43795115076317,18.402980807242983
Q09666,19.083811837073828,19.081094516073517,19.083446396776868,19.14456798195748,19.390104641723646,19.080941732826247,19.28088449548569,19.217737038968785,19.268200150325008,19.381516484240304,19.551323165909647,19.190663853900645
P13637,19.90835193708664,19.789849709312694,19.866744185724055,19.80719413388842,19.911798370347068,19.830572071763818,20.00911591061979,19.85862506561229,19.9363928014836,19.98591592224616,20.003631716178234,19.91162154563729
P54920,18.666352313723362,18.602445153369477,18.67344942201333,18.588468224886356,18.64965264520738,18.529893104177372,18.65156913465863,18.652657098184978,18.644203683858592,18.43209053903029,18.580864581491138,18.386460367065002
Q9Y3D2,18.007547459895374,17.936525799148157,17.9156547569933,17.884048261744457,18.2066233084338,18.103643827354468,,,,,,
P11532,19.060314137505262,19.051203098225976,19.07533070654869,19.1575223317277,19.21748018414953,19.16804989713756,19.18415011905953,19.25477079750165,19.275136031564628,19.33135684595964,19.438001891057855,19.311298200702925
Q9UMS6,18.763858556770497,18.83802615294587,18.734312267436096,19.05584039841383,18.903259921247937,18.86410290938189,18.648328824732246,18.680180075235057,18.621162519504708,18.948696056798706,18.795812172962883,18.76625875325647
O75083,19.44940234273956,19.638581744455138,19.67752825152443,19.39205323323902,19.493104892539133,19.55513884775335,19.519570989808805,19.69956143973688,19.71339638295025,19.49647519187164,19.534063932261557,19.61248653718202
Q16555,18.95216961981443,19.032190590930448,19.003815249558844,18.847378553755636,19.24274109421244,18.96709910199503,19.024546763652072,19.09505614643977,19.04034056297057,18.962491721004827,19.414332879419586,19.12900833430748
P21397,18.846531451253405,18.91191690931427,18.833549288196547,19.159885400897792,19.226918807370808,19.400301720740657,18.91619979824653,18.966288181877143,18.840080227794513,19.188559870981923,19.19921222841056,19.41866295042794
P13861,18.449948120489434,18.548190689123356,18.63491117478026,18.60336055250365,18.577536223620076,18.517615107679983,17.530863508266467,17.849579196170737,17.755246200638265,17.815463041640207,17.81238415654419,17.72831581770357
Q13642,17.997641498148585,18.328589909866857,17.893999432628096,18.849560260515624,18.591188486029296,18.52805876841674,17.777240865049034,18.406060683844668,17.80215660574754,18.950886188286344,18.59347683862484,18.600773165526235
P55001,19.114865782152858,19.310427884572825,19.498260997726987,19.26558986722227,19.216062969018534,19.573583083792748,18.967571048860346,19.05999263853259,19.383739092280315,19.11563172894269,19.129377358628744,19.637015726940785
P43155,18.823865114563223,18.97776065229195,19.005856310832904,18.958786160305447,18.85582050967004,18.955946891391612,18.8153763530271,18.843761604268188,18.958165312943308,18.8706674168036,18.741865960810035,18.84690096855537
P30626,18.361808874482996,18.728392219935515,18.297952896812085,18.357478981453315,18.591969686230616,18.351590615348425,17.99448050688282,18.086445549661907,17.902579262777564,17.92644657655757,18.191406271141897,17.892360962337914
O95178,18.97847585910616,19.087847383670788,18.945075136607645,18.79216275271778,18.92843162774223,18.890356319054728,18.855529554191545,18.87452716308197,18.890490897690317,18.741487823218606,18.755598290577954,18.671201271077308
P06576,20.964358341206562,21.109563305329175,21.19085170589797,20.885449954344516,20.8949471689281,20.85610987871994,22.13701440035933,22.16220232520026,22.382934145130687,21.980310509522056,22.036890987770544,21.96181124915087
Q01995,18.979458689905528,19.189147702582716,19.10531773116025,19.302551911831667,19.972714807828634,19.757807485874086,19.277005073903688,19.51713943205529,19.461203639790913,19.604486267179002,20.13832639174938,19.964660968600437
O43674,20.081791577777206,19.953431306296462,20.060829162491952,19.632350942330504,19.69284022426125,19.522858300668517,19.729735656608806,19.48299550008998,19.60811762772571,19.119352149196413,19.050413985081573,18.800250594129075
Q00765,19.281018775445293,19.258093262188964,19.098719648840728,19.234605791013998,19.420976888251626,19.315786404377047,19.13337178040654,19.173346529604455,18.937679847741997,19.067528895865188,19.222094418333732,19.16532413101253
P39210,20.059456255957105,20.03625053545315,20.377841031426993,19.86869496621524,19.89923200649076,19.934788430356864,18.728832284450746,18.68700141399596,19.025285581033323,18.435120844988756,18.42458458610829,18.623352839257468
Q92947,18.11138328608749,18.26460111936432,17.983799697641036,18.162835807999468,18.43588183201454,18.094825114612497,18.139471413623824,18.247706200056346,18.097753107661795,18.04269739391554,18.390291781954787,17.953863935047266
P62753,18.315238029363332,18.437845520726448,18.570768608514992,18.455228193783892,18.429559289098922,18.4195213215306,18.530466044258382,18.58395197125036,18.726230368481207,18.660441650209172,18.656275866762208,18.574761031358612
Q16629,19.050624554877494,19.049570733729546,19.06944583382947,19.132347851071334,19.26366578794834,18.97277089193919,18.98692806220781,18.862446669214627,18.9297395157571,18.74968941964431,18.888862136984827,18.840201657261368
Q5VWZ2,18.457374185365023,18.36140268733358,18.191094550640052,18.389185973532058,18.54349256058733,18.486545675956386,,,,,,
Q9Y6M9,18.242504260424536,18.180085578110955,18.42967235106351,18.05288815782564,18.11159077174763,18.238516699103254,19.242989538350987,19.208717013164712,19.282574166514472,19.13603403126393,19.060516512352415,19.167951388694576
P35579,20.051895902703045,20.000970096197562,20.01078846943991,20.013639872128905,20.01531932691773,20.08918157234018,20.41012326521799,20.31378619551144,20.361851529705454,20.38258838722764,20.421896409342086,20.452034881296047
Q9BX66,18.42924579919923,18.455173158271496,18.347515574203623,18.637608095431812,18.694961853959672,18.52065911461177,18.346504210737507,18.336142144029854,18.167015271880476,18.54044565964254,18.523145854770384,18.45480182444517
P16219,18.759457101720518,19.25142693266261,18.987268870277724,19.494437643541637,19.409287856170977,19.231604692548352,18.739196077283598,19.178146109317833,18.912758292572207,19.500460682412644,19.308015662178132,19.15515587983502
Q15404,18.005220631458187,18.050594426017366,17.974319354090103,18.159306343346792,18.26257970378106,18.12561693046375,18.480765237346528,18.591287373785157,18.547468182629746,18.383375234631924,18.54378705518338,18.518197209025466
O75489,18.993276759946557,18.92350681289333,19.063004755044464,18.718726176762605,18.76816558264858,18.917693740738862,19.11477757689676,19.076720911863628,19.20100563778621,18.900307538545242,18.942976699183852,19.0722720852371
Q9Y696,20.319629953091507,20.309359219820625,20.291894354756202,20.32182297526156,20.381261200105584,20.297585774342267,,,,,,
P30043,19.13836098076365,19.252962583536238,19.120761005518055,19.05324534906266,19.45213061734153,19.194641446512776,19.188713792545215,19.298106769451802,19.13405963844047,19.27536806924025,19.564272319900496,19.275626665985648
O00330,19.317203187486285,19.559748319080978,19.37133919729164,19.54224627754334,19.766058935174904,19.586814138388874,19.32825489668837,19.512250925900897,19.3128785248314,19.48138425424678,19.67264403013518,19.49731521233929
Q9H4B7,19.220571991668187,19.248671827423927,19.178679778512883,19.233588245713676,19.353007417010158,19.343536776073144,,,,,,
P36578,18.011221794630455,18.02934654709082,18.109648061833454,18.026218670396148,18.158603771638038,18.12691314365362,18.391852752384146,18.488603532074297,18.422768624631733,18.36576453079584,18.4662087278767,18.43813232889298
Q15327,19.898445656591665,19.848158714046015,19.60741520541626,20.03366294858141,19.992220581896444,20.011433726484956,20.28146202120994,20.207479700584837,20.043010590584753,20.40029315144933,20.300357588050183,20.37149643571325
P84098,18.227724043728294,18.280072955707812,18.336051025700254,18.196616533423974,18.252219602583942,18.1331723217614,18.55623098776628,18.678885497565005,18.811694537744078,18.5437927179519,18.531316726653515,18.39561153298439
Q04760,19.497164770384124,19.555728434223187,19.451016874327284,19.750240009001846,19.903490600018674,19.710899739684532,,,,,,
Q9UBY9,19.12724120990986,19.121165010993412,19.00538696583429,19.23200471412151,19.028292793447974,19.166430365325688,20.61771810073654,20.578061210993035,20.20956343032692,20.615721673797918,20.46916532187429,20.550239498731223
P48681,18.061030647411386,18.206704094423497,18.039570302801483,18.11954316804972,18.547891332538548,18.199201059177245,18.268258528491245,18.39113691749498,18.20470008699749,18.32965704157395,18.77662714627901,18.437678325071627
P50995,19.441198342165,19.48348555738171,19.47044995918392,19.426730757216003,19.43977651573699,19.410515945376865,19.923942561201383,20.158359198580914,20.16071912614467,20.045124791770856,19.83034034338496,20.006847072108712
P67775,18.66302874699881,18.67283852028558,18.72282863923353,18.747324323796743,18.710668565162315,18.68604335465673,17.66218157294626,17.818210796476603,17.892204823279446,17.77305869693754,17.806433193771834,17.695979273071284
Q9BVV7,18.161970815818567,18.030545908047788,18.303887747895878,18.015681830470708,18.033933765228113,18.01453270005257,17.931707061400587,17.838898169864745,18.143439667815958,17.868669875133005,17.839054094322204,17.86474033949109
P12829,19.134605552955556,19.316720152203853,18.45072597236883,19.66147280773314,18.637215663461152,19.590806314477806,18.90590991540058,19.05490500706142,18.54906830066936,19.38844514347889,19.555958676011244,19.597786151454276
Q702N8,18.593593914576715,18.864785248542965,18.638919484232485,19.433174942764122,19.47863415509695,19.109602920194117,18.55876272831703,18.746012350405227,18.49633291383279,19.305910221111343,19.3406028842035,19.004449765226898
Q15084,17.279790108811195,17.270731500554273,17.217490124103122,17.280183541017337,17.55815610322956,17.41728390665254,17.485019514760673,17.3879466292403,17.43510049223123,17.389597731548893,17.585101914587156,17.474201844373084
P12429,18.799275296561365,18.659370554706044,18.737255596559347,18.626553924631665,18.35173078615055,18.568752180261168,19.186317394469096,19.195893609746697,19.166668180755124,19.058241942798492,18.89522814537536,18.965156716732213
P60174,19.504901074725982,19.53554814606091,19.21187325530695,19.61054128243823,19.782559437817735,19.523130555486294,19.29617909947147,19.234479891350144,18.816448305034097,19.23440504331834,19.348923331671966,19.09590606219209
O75915,20.750870515189458,20.58114540272839,20.510531427739206,20.825803511609067,20.780225758489127,20.793328912370473,20.46708640908541,20.394605041179837,20.268687427043382,20.668746226960284,20.547598728898883,20.5129606308069
P09622,19.200673262101283,19.3253611943434,19.103397312801885,19.478179328282273,19.607780904951003,19.539340363654805,20.70445382776003,20.831213034316175,20.672852242528645,20.917890722851766,21.03475727303934,20.955407745387497
P22626,17.843978263943058,17.85210073109091,17.785058597988964,17.968351799189303,17.922586318965948,17.890648261283797,18.490142521883982,18.50606218521786,18.49966034642622,18.540775732822638,18.479453342717076,18.557767808530063
P62873,18.699204724685767,18.626615414411216,18.67918111066441,18.525164243366916,18.690828392756174,18.646976128796034,18.57696330557428,18.627617239424776,18.448424471707753,18.482072906170156,18.594930314187206,18.515284812839116
P62879,18.699204724685767,18.626615414411216,18.67918111066441,18.525164243366916,18.690828392756174,18.646976128796034,18.57696330557428,18.627617239424776,18.448424471707753,18.482072906170156,18.594930314187206,18.515284812839116
P16520,18.784447142167767,18.700039181098777,18.77526866884215,18.63053021083894,18.808786679439187,18.735173385309146,,,,,,
P63244,19.108504676145213,19.183567540338142,19.12502051929731,19.174666673613025,19.092362935590792,19.06193147205696,19.164545088292307,19.19798357383032,19.137843196399814,19.10265290340202,19.146904232749808,19.12635914204058
P50914,18.276662861236982,18.458731010115784,18.35879712491803,18.2436109961434,18.167403444380735,18.360493481139045,18.396836789066,18.52964501616317,18.332846236909997,18.308053447741518,18.164650408826663,18.3792863425724
P60981,21.356331871745063,21.296595028938757,21.32635446001704,21.580696648520004,21.404909488087092,21.305604509390363,22.572463793868266,22.534191428753093,22.592882479214275,22.790640227518384,22.545743457165486,22.49075168129054
P13804,18.595194931930706,18.608112211895453,18.41966673035865,18.84403654738459,19.025997427107434,18.798444366801778,19.308275695731155,19.289665457880737,19.14928196468037,19.558097419004646,19.618063717906146,19.45996485391558
Q9NX40,18.798788191308045,18.734291194395563,18.58675734128302,18.968190056794835,18.83868228451155,18.76356413907658,18.42740697115331,18.392665408175606,18.340323900735697,18.39411933038343,18.553872992086927,18.334183795069418
Q9Y4G6,18.951769459659744,18.977777894064076,18.937167380159845,18.936233648272456,19.116254576971535,19.008722077364077,18.651328674596794,18.696601068561826,18.626277883436728,18.62082464072471,18.765872488845844,18.688665092634768
P51649,18.712121675864932,18.552751639497217,18.501964153579515,18.76606728440343,18.85333849430872,18.693117095615932,18.45634551054625,18.400977137681473,18.17904567293108,18.48342391321336,18.595968468268683,18.495023507970043
P35555,18.95596950244766,19.251888421210293,19.80497030671071,19.116924709830283,19.83500436672918,19.527510051407237,19.29603335854757,19.572203211688855,20.193981809327514,19.439404180211966,20.269099654395493,19.895491161175197
P14866,18.53614539310313,18.56249462184983,18.637243369292136,18.473855665884415,18.654885969789504,18.564798881161593,18.660145654546906,18.730420381816216,18.788213308688842,18.656000565084128,18.72004214015027,18.68669543214061
P02790,18.987741981082664,18.879855428290504,18.911401351098647,18.847442786707585,18.91009517533105,18.85283731230364,19.248060354692523,19.13919159302511,19.110111969722798,18.986648497842467,19.11264992009916,18.954095952467586
Q9NY65,19.97860824522459,19.96581189848258,19.886097238362222,19.770489687502458,20.077279670710112,20.060762680539394,19.809218599377576,19.818690140911503,19.67257692693498,19.61609505861305,19.70259985328586,19.74210610850515
P27105,16.86342405878892,17.108151769597843,17.39165056565123,16.645391054268615,16.812315209496216,16.711666973564345,,,,,,
P12882,21.987584896078694,21.963162094302206,22.003723386294254,21.98909122572444,21.821551127906528,22.00008747804301,22.196691957204358,22.14738838473286,22.214945368049477,22.208845722819024,22.014623894655177,22.192101248005518
O43488,18.627370010270194,18.712597526771717,18.651147470938945,18.71913476530581,19.002441462502865,18.72977894783259,18.933372742754724,19.02054777187317,18.843795334915303,19.01330176156806,19.220818356073348,18.93482443127172
Q00577,19.3123857735667,19.454498913249427,19.331304049903284,19.341405022363492,19.33069634061781,19.312033388662243,19.37044051212101,19.589894320425074,19.303134858660187,19.38815185882976,19.406420941675083,19.36269940454154
P05091,19.847108438188425,20.2268825274241,19.944042275686055,20.26558116882957,20.534383632021765,19.66525367222895,20.04977198930969,20.345072534634017,20.061288648412237,20.37906482505361,20.52777326082645,19.83019455594252
P62491,18.499476105503387,18.501168539818913,18.672196276888375,18.578698217840085,18.849827566197217,18.69175943076034,,,,,,
Q15907,18.499476105503387,18.501168539818913,18.672196276888375,18.578698217840085,18.849827566197217,18.69175943076034,,,,,,
Q9GZM7,17.895053051072427,18.03116541184805,18.0126449968305,18.07556140808652,18.273799013302007,17.970730832440676,18.941137898080843,18.963529721807728,18.963560765350742,19.324222306943575,19.423952992534534,19.102921452612314
O14639,19.244698304162025,19.11818765635808,19.165340374999907,19.19354552505734,19.19357319672213,19.152485092672098,19.42768487603382,19.27396269794935,19.409929877809528,19.390472684197942,19.387504992239478,19.39252637082629
Q08380,19.468964043501177,18.526523691387663,18.503023655581842,18.583956120077847,19.495217181477578,19.04205903687367,19.675885674237986,18.743313447525647,18.69154295677331,18.807109604803763,19.637599534676,19.226991693683022
P19404,19.890918093511026,20.048499512631803,19.952180286577846,19.77478464713019,19.84550153634873,19.918756257256728,18.734075583295574,18.760034426523138,18.749521403053883,18.573872738875263,18.63456409368962,18.720224214778433
Q5VST9,18.399407154031387,18.35246820527804,18.338619794247823,18.504205348723822,18.522186607172557,18.307911546717442,18.468022741665685,18.416039809875702,18.364372370877128,18.548735379073115,18.528775837945297,18.377052854119484
O95817,18.134066935376513,18.17395605575293,18.356865311979874,18.00654523650146,18.209583443351388,18.08801349500886,18.68138124919788,18.772143790252805,18.790146418231572,18.61510603773637,18.696468797703744,18.70969766491633
Q16775,17.849260494312148,18.066637551327435,17.741265054479406,17.972003752711224,18.075080429136655,17.93990629033945,17.62250587997069,17.956815701137316,17.537794732364578,17.709413692213854,17.923582831729156,17.514008959422192
Q9NR28,18.51958058749902,18.512113513990013,18.638598536107693,18.632787576184622,18.698767395405884,18.584083516317257,18.422075034954602,18.510055207391474,18.621611923792443,18.53660579559965,18.695851871606035,18.54903632848366
P21266,19.59630746760949,19.441816213201953,19.207854803514554,19.45585629690334,19.576759878218958,19.347725165801172,19.65584382256469,19.539211832569894,19.38139508493958,19.568619990468914,19.688521813545556,19.45475512493025
P61019,17.74167764494586,18.08570844218251,17.924064384721902,17.905998027703365,17.70936657116547,17.89343189469189,,,,,,
Q9Y490,18.593642784593268,18.644536519284575,18.642313625958863,18.650244126819185,18.78853291223922,18.72768610923429,18.662965105412024,18.820553857066145,18.67194541356177,18.713513451371742,18.82372364624368,18.78055110896653
Q9Y623,21.995252486026708,21.965384451985127,21.988086852412806,21.98810631914083,21.83008565456338,21.999788094933137,22.275613350806047,22.19967861350847,22.292250130836756,22.288974684058562,22.090278541831335,22.27106459330248
P21980,17.991183453307297,18.455425076074484,18.231619644679235,18.542156197012442,18.478815034714884,18.676037567755635,19.032187334812345,19.517280595833324,19.308344585656613,19.42619819988067,19.465157073535483,19.722134412150137
O43813,18.318046250612966,18.434128313720265,18.25907199252641,18.42601080596829,18.808667289664434,18.54963427912233,17.89123487642501,17.930821059671274,17.847377024364782,17.962591044765986,18.349298508982276,18.20936054778992
P23396,18.20161902572036,18.194144846750753,18.26725990223106,18.224152449663663,18.441969500211023,18.442866572086384,19.274485080972305,19.325858074570554,19.212965746139282,19.201893385069273,19.30913585052844,19.298326638960916
O94875,18.5731508133019,18.83008940031299,18.302901534207052,19.057103668880373,18.977715548853528,19.15810967654536,18.425260986814987,18.685540732073715,18.14533638786111,18.973621925048768,18.93877196605277,19.096438292285708
P49257,18.52039155360567,18.493794481080844,18.65284217273715,18.526478607227332,18.661471241976688,18.616634271539223,18.251047776177636,18.78165586851974,18.33481447380412,18.46474914144752,18.554562622255343,18.53919005613387
